Время[c], Напряжение[В]
59.0393,0.1758
59.0399,0.1758
59.0404,0.1758
59.0410,0.1758
59.0415,0.1709
59.0421,0.1758
59.0426,0.1758
59.0432,0.1807
59.0437,0.1758
59.0443,0.1758
59.0448,0.1807
59.0454,0.1758
59.0459,0.1758
59.0464,0.1758
59.0470,0.1807
59.0475,0.1758
59.0481,0.1758
59.0486,0.1758
59.0492,0.1758
59.0497,0.1807
59.0504,0.1758
59.0509,0.1758
59.0515,0.1807
59.0520,0.1758
59.0526,0.1758
59.0532,0.1758
59.0537,0.1807
59.0543,0.1758
59.0548,0.1758
59.0554,0.1758
59.0559,0.1758
59.0565,0.1758
59.0570,0.1807
59.0576,0.1807
59.0582,0.1758
59.0587,0.1758
59.0593,0.1758
59.0598,0.1807
59.0604,0.1758
59.0609,0.1758
59.0615,0.1758
59.0620,0.1758
59.0626,0.1758
59.0631,0.1758
59.0637,0.1807
59.0642,0.1709
59.0648,0.1758
59.0653,0.1758
59.0659,0.1758
59.0664,0.1758
59.0670,0.1758
59.0675,0.1758
59.0681,0.1807
59.0687,0.1758
59.0692,0.1758
59.0698,0.1807
59.0703,0.1758
59.0709,0.1758
59.0714,0.1758
59.0720,0.1758
59.0725,0.1758
59.0731,0.1807
59.0736,0.1758
59.0742,0.1758
59.0747,0.1807
59.0753,0.1758
59.0758,0.1807
59.0764,0.1758
59.0769,0.1758
59.0775,0.1807
59.0781,0.1758
59.0786,0.1758
59.0792,0.1758
59.0797,0.1758
59.0803,0.1709
59.0808,0.1807
59.0814,0.1758
59.0819,0.1758
59.0825,0.1758
59.0830,0.1758
59.0836,0.1758
59.0841,0.1807
59.0847,0.1758
59.0852,0.1758
59.0858,0.1758
59.0863,0.1758
59.0869,0.1807
59.0875,0.1758
59.0880,0.1758
59.0886,0.1758
59.0891,0.1807
59.0897,0.1758
59.0902,0.1758
59.0908,0.1807
59.0913,0.1758
59.0919,0.1758
59.0924,0.1758
59.0930,0.1758
59.0935,0.1758
59.0941,0.1709
59.0946,0.1758
59.0952,0.1758
59.0957,0.1758
59.0963,0.1758
59.0968,0.1758
59.0974,0.1758
59.0980,0.1807
59.0985,0.1807
59.0991,0.1709
59.0996,0.1758
59.1002,0.1758
59.1007,0.1758
59.1013,0.1758
59.1018,0.1758
59.1024,0.1758
59.1030,0.1807
59.1035,0.1758
59.1041,0.1807
59.1046,0.1758
59.1052,0.1758
59.1057,0.1758
59.1063,0.1807
59.1068,0.1758
59.1074,0.1758
59.1079,0.1758
59.1085,0.1758
59.1090,0.1758
59.1096,0.1758
59.1101,0.1758
59.1107,0.1758
59.1112,0.1807
59.1118,0.1758
59.1123,0.1758
59.1129,0.1758
59.1135,0.1758
59.1140,0.1758
59.1146,0.1758
59.1151,0.1758
59.1157,0.1807
59.1162,0.1758
59.1168,0.1758
59.1173,0.1758
59.1179,0.1758
59.1184,0.1807
59.1190,0.1758
59.1195,0.1807
59.1201,0.1709
59.1206,0.1807
59.1212,0.1758
59.1217,0.1758
59.1223,0.1758
59.1228,0.1758
59.1234,0.1758
59.1240,0.1709
59.1245,0.1758
59.1251,0.1758
59.1256,0.1709
59.1262,0.1807
59.1267,0.1758
59.1273,0.1758
59.1278,0.1758
59.1284,0.1807
59.1289,0.1709
59.1295,0.1758
59.1300,0.1807
59.1306,0.1758
59.1311,0.1807
59.1317,0.1758
59.1323,0.1807
59.1328,0.1758
59.1334,0.1758
59.1339,0.1807
59.1345,0.1758
59.1350,0.1807
59.1356,0.1807
59.1361,0.1758
59.1367,0.1807
59.1372,0.1758
59.1378,0.1758
59.1383,0.1807
59.1389,0.1807
59.1394,0.1758
59.1400,0.1758
59.1405,0.1807
59.1411,0.1709
59.1417,0.1758
59.1422,0.1758
59.1428,0.1807
59.1433,0.1758
59.1439,0.1758
59.1444,0.1758
59.1450,0.1758
59.1455,0.1807
59.1461,0.1758
59.1466,0.1758
59.1472,0.1758
59.1477,0.1758
59.1483,0.1758
59.1488,0.1758
59.1494,0.1709
59.1499,0.1758
59.1505,0.1807
59.1511,0.1758
59.1516,0.1758
59.1522,0.1758
59.1527,0.1758
59.1533,0.1758
59.1539,0.1758
59.1544,0.1758
59.1550,0.1758
59.1555,0.1758
59.1561,0.1758
59.1566,0.1758
59.1572,0.1758
59.1577,0.1758
59.1583,0.1758
59.1588,0.1709
59.1594,0.1758
59.1599,0.1758
59.1605,0.1758
59.1610,0.1758
59.1616,0.1758
59.1621,0.1758
59.1627,0.1758
59.1632,0.1807
59.1638,0.1758
59.1644,0.1709
59.1649,0.1709
59.1655,0.1758
59.1660,0.1758
59.1666,0.1758
59.1671,0.1758
59.1677,0.1758
59.1682,0.1807
59.1688,0.1758
59.1693,0.1807
59.1699,0.1758
59.1705,0.1758
59.1710,0.1758
59.1716,0.1758
59.1721,0.1758
59.1727,0.1758
59.1732,0.1807
59.1738,0.1758
59.1743,0.1709
59.1749,0.1758
59.1754,0.1709
59.1760,0.1758
59.1765,0.1758
59.1771,0.1807
59.1776,0.1758
59.1782,0.1758
59.1787,0.1758
59.1793,0.1709
59.1799,0.1758
59.1804,0.1758
59.1810,0.1758
59.1815,0.1758
59.1821,0.1758
59.1826,0.1758
59.1832,0.1855
59.1838,0.1758
59.1843,0.1807
59.1849,0.1758
59.1854,0.1758
59.1860,0.1807
59.1865,0.1758
59.1871,0.1758
59.1876,0.1709
59.1882,0.1758
59.1887,0.1758
59.1893,0.1807
59.1898,0.1758
59.1904,0.1758
59.1909,0.1758
59.1915,0.1758
59.1920,0.1807
59.1926,0.1758
59.1932,0.1758
59.1938,0.1758
59.1943,0.1758
59.1949,0.1758
59.1954,0.1758
59.1960,0.1758
59.1965,0.1758
59.1971,0.1758
59.1976,0.1807
59.1982,0.1758
59.1987,0.1758
59.1993,0.1758
59.1998,0.1758
59.2004,0.1758
59.2009,0.1758
59.2015,0.1758
59.2020,0.1758
59.2026,0.1709
59.2032,0.1758
59.2037,0.1758
59.2043,0.1758
59.2048,0.1758
59.2054,0.1709
59.2059,0.1758
59.2065,0.1758
59.2070,0.1709
59.2076,0.1758
59.2081,0.1758
59.2087,0.1807
59.2093,0.1758
59.2098,0.1709
59.2104,0.1758
59.2109,0.1758
59.2115,0.1758
59.2120,0.1758
59.2126,0.1758
59.2131,0.1758
59.2137,0.1807
59.2142,0.1758
59.2148,0.1758
59.2153,0.1758
59.2159,0.1758
59.2164,0.1807
59.2170,0.1758
59.2175,0.1709
59.2181,0.1807
59.2186,0.1758
59.2192,0.1758
59.2198,0.1709
59.2203,0.1758
59.2209,0.1758
59.2214,0.1758
59.2220,0.1709
59.2225,0.1758
59.2231,0.1758
59.2236,0.1758
59.2242,0.1758
59.2247,0.1758
59.2253,0.1709
59.2258,0.1758
59.2264,0.1709
59.2269,0.1807
59.2275,0.1709
59.2280,0.1758
59.2286,0.1758
59.2292,0.1758
59.2297,0.1709
59.2303,0.1758
59.2308,0.1758
59.2314,0.1758
59.2319,0.1807
59.2325,0.1758
59.2330,0.1758
59.2336,0.1709
59.2341,0.1758
59.2347,0.1807
59.2352,0.1758
59.2358,0.1807
59.2363,0.1709
59.2369,0.1709
59.2374,0.1758
59.2380,0.1758
59.2385,0.1758
59.2391,0.1758
59.2397,0.1807
59.2402,0.1758
59.2408,0.1758
59.2413,0.1758
59.2419,0.1758
59.2424,0.1758
59.2430,0.1758
59.2436,0.1758
59.2441,0.1758
59.2447,0.1758
59.2452,0.1709
59.2458,0.1758
59.2463,0.1709
59.2469,0.1758
59.2474,0.1758
59.2480,0.1758
59.2485,0.1807
59.2491,0.1758
59.2496,0.1758
59.2502,0.1807
59.2507,0.1758
59.2513,0.1758
59.2519,0.1758
59.2524,0.1758
59.2530,0.1758
59.2535,0.1758
59.2541,0.1709
59.2546,0.1758
59.2552,0.1807
59.2557,0.1758
59.2563,0.1709
59.2568,0.1807
59.2574,0.1758
59.2579,0.1758
59.2585,0.1709
59.2591,0.1758
59.2596,0.1758
59.2602,0.1709
59.2607,0.1758
59.2613,0.1758
59.2618,0.1758
59.2624,0.1758
59.2629,0.1758
59.2635,0.1758
59.2640,0.1758
59.2646,0.1758
59.2651,0.1758
59.2657,0.1758
59.2662,0.1758
59.2668,0.1758
59.2674,0.1758
59.2679,0.1807
59.2685,0.1758
59.2690,0.1807
59.2696,0.1758
59.2701,0.1758
59.2706,0.1758
59.2712,0.1758
59.2717,0.1758
59.2723,0.1709
59.2728,0.1758
59.2734,0.1758
59.2740,0.1758
59.2745,0.1807
59.2751,0.1758
59.2756,0.1709
59.2762,0.1758
59.2767,0.1709
59.2773,0.1758
59.2778,0.1758
59.2784,0.1758
59.2789,0.1758
59.2795,0.1758
59.2800,0.1758
59.2806,0.1709
59.2811,0.1758
59.2817,0.1709
59.2822,0.1758
59.2828,0.1709
59.2833,0.1807
59.2839,0.1807
59.2844,0.1758
59.2850,0.1758
59.2855,0.1758
59.2861,0.1758
59.2866,0.1758
59.2872,0.1758
59.2877,0.1758
59.2883,0.1709
59.2888,0.1758
59.2894,0.1758
59.2900,0.1758
59.2905,0.1758
59.2911,0.1758
59.2916,0.1807
59.2922,0.1758
59.2927,0.1758
59.2933,0.1758
59.2938,0.1758
59.2944,0.1709
59.2949,0.1758
59.2955,0.1758
59.2960,0.1758
59.2966,0.1758
59.2971,0.1758
59.2977,0.1758
59.2982,0.1709
59.2988,0.1758
59.2993,0.1807
59.2999,0.1709
59.3004,0.1758
59.3010,0.1807
59.3015,0.1709
59.3021,0.1758
59.3026,0.1758
59.3032,0.1758
59.3037,0.1709
59.3043,0.1758
59.3048,0.1758
59.3054,0.1758
59.3060,0.1709
59.3065,0.1709
59.3071,0.1758
59.3076,0.1758
59.3082,0.1758
59.3087,0.1758
59.3093,0.1758
59.3098,0.1758
59.3104,0.1758
59.3109,0.1709
59.3115,0.1758
59.3120,0.1807
59.3126,0.1758
59.3132,0.1758
59.3137,0.1709
59.3143,0.1758
59.3148,0.1758
59.3154,0.1709
59.3159,0.1709
59.3165,0.1807
59.3170,0.1758
59.3176,0.1758
59.3181,0.1758
59.3187,0.1807
59.3192,0.1758
59.3198,0.1758
59.3203,0.1709
59.3209,0.1807
59.3214,0.1709
59.3220,0.1709
59.3226,0.1758
59.3231,0.1758
59.3237,0.1758
59.3242,0.1758
59.3248,0.1758
59.3253,0.1807
59.3259,0.1758
59.3264,0.1758
59.3270,0.1758
59.3275,0.1807
59.3281,0.1758
59.3286,0.1758
59.3292,0.1709
59.3297,0.1807
59.3303,0.1758
59.3308,0.1758
59.3314,0.1758
59.3319,0.1758
59.3325,0.1758
59.3330,0.1758
59.3336,0.1758
59.3341,0.1758
59.3347,0.1709
59.3352,0.1709
59.3358,0.1758
59.3363,0.1758
59.3369,0.1758
59.3374,0.1758
59.3380,0.1709
59.3385,0.1758
59.3391,0.1709
59.3397,0.1709
59.3402,0.1807
59.3408,0.1709
59.3413,0.1758
59.3419,0.1709
59.3424,0.1709
59.3430,0.1758
59.3435,0.1758
59.3441,0.1758
59.3446,0.1758
59.3452,0.1758
59.3458,0.1758
59.3463,0.1709
59.3469,0.1758
59.3474,0.1709
59.3480,0.1758
59.3485,0.1709
59.3491,0.1758
59.3496,0.1758
59.3502,0.1758
59.3507,0.1709
59.3513,0.1807
59.3518,0.1758
59.3524,0.1709
59.3530,0.1758
59.3535,0.1758
59.3541,0.1758
59.3546,0.1758
59.3552,0.1758
59.3557,0.1758
59.3563,0.1758
59.3568,0.1709
59.3574,0.1758
59.3579,0.1709
59.3585,0.1758
59.3590,0.1758
59.3596,0.1758
59.3601,0.1758
59.3607,0.1758
59.3612,0.1709
59.3618,0.1758
59.3623,0.1758
59.3629,0.1758
59.3634,0.1758
59.3640,0.1758
59.3645,0.1758
59.3651,0.1709
59.3656,0.1758
59.3662,0.1758
59.3668,0.1807
59.3673,0.1758
59.3679,0.1758
59.3684,0.1758
59.3690,0.1758
59.3695,0.1758
59.3701,0.1758
59.3706,0.1758
59.3712,0.1758
59.3717,0.1758
59.3723,0.1758
59.3728,0.1758
59.3734,0.1758
59.3739,0.1709
59.3745,0.1758
59.3750,0.1758
59.3756,0.1709
59.3761,0.1758
59.3767,0.1709
59.3772,0.1709
59.3778,0.1709
59.3783,0.1758
59.3789,0.1758
59.3794,0.1709
59.3800,0.1758
59.3805,0.1758
59.3811,0.1758
59.3817,0.1709
59.3822,0.1807
59.3828,0.1758
59.3833,0.1758
59.3839,0.1758
59.3844,0.1709
59.3850,0.1758
59.3856,0.1758
59.3861,0.1758
59.3867,0.1709
59.3872,0.1709
59.3878,0.1758
59.3883,0.1709
59.3889,0.1807
59.3894,0.1709
59.3900,0.1758
59.3905,0.1807
59.3911,0.1758
59.3916,0.1709
59.3922,0.1758
59.3927,0.1709
59.3933,0.1709
59.3938,0.1709
59.3944,0.1758
59.3949,0.1758
59.3976,0.1758
59.3992,0.1807
59.3998,0.1758
59.4004,0.1709
59.4010,0.1807
59.4016,0.1758
59.4022,0.1709
59.4027,0.1758
59.4033,0.1758
59.4038,0.1758
59.4044,0.1709
59.4049,0.1758
59.4055,0.1709
59.4060,0.1758
59.4066,0.1758
59.4071,0.1709
59.4077,0.1807
59.4082,0.1758
59.4088,0.1758
59.4093,0.1758
59.4099,0.1709
59.4105,0.1758
59.4110,0.1709
59.4116,0.1709
59.4121,0.1758
59.4127,0.1758
59.4132,0.1709
59.4138,0.1709
59.4143,0.1758
59.4149,0.1758
59.4154,0.1709
59.4160,0.1758
59.4165,0.1709
59.4171,0.1709
59.4176,0.1758
59.4182,0.1758
59.4187,0.1758
59.4193,0.1709
59.4199,0.1758
59.4204,0.1758
59.4210,0.1758
59.4216,0.1758
59.4222,0.1758
59.4228,0.1709
59.4234,0.1758
59.4240,0.1807
59.4246,0.1758
59.4251,0.1709
59.4257,0.1758
59.4263,0.1758
59.4268,0.1709
59.4274,0.1758
59.4280,0.1709
59.4285,0.1709
59.4291,0.1758
59.4296,0.1709
59.4302,0.1709
59.4308,0.1758
59.4313,0.1758
59.4319,0.1758
59.4325,0.1709
59.4330,0.1758
59.4336,0.1709
59.4341,0.1709
59.4347,0.1758
59.4352,0.1709
59.4358,0.1758
59.4363,0.1758
59.4369,0.1758
59.4374,0.1758
59.4380,0.1709
59.4386,0.1758
59.4391,0.1807
59.4397,0.1758
59.4406,0.1709
59.4412,0.1709
59.4417,0.1758
59.4423,0.1758
59.4428,0.1758
59.4434,0.1758
59.4440,0.1758
59.4446,0.1758
59.4452,0.1758
59.4457,0.1709
59.4463,0.1709
59.4469,0.1709
59.4474,0.1758
59.4480,0.1758
59.4485,0.1709
59.4491,0.1709
59.4497,0.1758
59.4502,0.1758
59.4508,0.1758
59.4513,0.1758
59.4519,0.1758
59.4524,0.1758
59.4530,0.1758
59.4536,0.1758
59.4541,0.1758
59.4547,0.1709
59.4552,0.1758
59.4558,0.1709
59.4563,0.1758
59.4569,0.1758
59.4574,0.1758
59.4580,0.1709
59.4585,0.1758
59.4591,0.1709
59.4596,0.1758
59.4602,0.1709
59.4607,0.1709
59.4612,0.1758
59.4618,0.1758
59.4623,0.1709
59.4629,0.1709
59.4634,0.1709
59.4640,0.1709
59.4645,0.1758
59.4651,0.1709
59.4656,0.1758
59.4662,0.1709
59.4667,0.1758
59.4673,0.1758
59.4678,0.1758
59.4684,0.1758
59.4689,0.1709
59.4695,0.1758
59.4700,0.1758
59.4705,0.1709
59.4711,0.1758
59.4716,0.1709
59.4722,0.1709
59.4727,0.1758
59.4733,0.1709
59.4738,0.1709
59.4744,0.1709
59.4749,0.1709
59.4755,0.1709
59.4760,0.1758
59.4766,0.1758
59.4771,0.1758
59.4776,0.1709
59.4782,0.1758
59.4787,0.1758
59.4793,0.1758
59.4798,0.1758
59.4804,0.1758
59.4809,0.1758
59.4815,0.1758
59.4820,0.1709
59.4826,0.1758
59.4831,0.1709
59.4837,0.1758
59.4842,0.1758
59.4848,0.1709
59.4853,0.1758
59.4858,0.1709
59.4864,0.1758
59.4869,0.1758
59.4875,0.1709
59.4880,0.1758
59.4886,0.1709
59.4891,0.1758
59.4897,0.1758
59.4902,0.1807
59.4908,0.1758
59.4913,0.1758
59.4919,0.1709
59.4924,0.1758
59.4929,0.1758
59.4935,0.1758
59.4940,0.1758
59.4946,0.1758
59.4951,0.1758
59.4957,0.1758
59.4962,0.1709
59.4968,0.1758
59.4973,0.1709
59.4979,0.1758
59.4984,0.1709
59.4990,0.1758
59.4995,0.1709
59.5000,0.1709
59.5006,0.1758
59.5011,0.1758
59.5017,0.1709
59.5022,0.1709
59.5028,0.1758
59.5033,0.1758
59.5039,0.1758
59.5044,0.1758
59.5050,0.1758
59.5055,0.1709
59.5061,0.1758
59.5066,0.1709
59.5071,0.1709
59.5077,0.1758
59.5082,0.1758
59.5088,0.1709
59.5093,0.1758
59.5099,0.1709
59.5104,0.1758
59.5110,0.1758
59.5115,0.1709
59.5121,0.1709
59.5126,0.1758
59.5132,0.1758
59.5137,0.1709
59.5143,0.1709
59.5148,0.1758
59.5154,0.1807
59.5159,0.1758
59.5164,0.1709
59.5170,0.1709
59.5175,0.1709
59.5181,0.1758
59.5186,0.1709
59.5191,0.1758
59.5197,0.1709
59.5202,0.1709
59.5208,0.1807
59.5213,0.1709
59.5219,0.1758
59.5224,0.1758
59.5230,0.1709
59.5236,0.1758
59.5241,0.1758
59.5247,0.1758
59.5253,0.1758
59.5258,0.1709
59.5264,0.1758
59.5270,0.1758
59.5275,0.1758
59.5281,0.1758
59.5286,0.1807
59.5292,0.1758
59.5297,0.1758
59.5302,0.1709
59.5308,0.1709
59.5313,0.1758
59.5319,0.1758
59.5324,0.1758
59.5330,0.1709
59.5335,0.1709
59.5341,0.1758
59.5346,0.1758
59.5352,0.1758
59.5357,0.1758
59.5362,0.1758
59.5368,0.1758
59.5373,0.1709
59.5379,0.1709
59.5384,0.1709
59.5390,0.1758
59.5395,0.1758
59.5401,0.1709
59.5406,0.1758
59.5412,0.1709
59.5417,0.1709
59.5422,0.1709
59.5428,0.1807
59.5433,0.1709
59.5439,0.1709
59.5445,0.1758
59.5450,0.1709
59.5456,0.1758
59.5462,0.1709
59.5468,0.1709
59.5474,0.1709
59.5479,0.1758
59.5485,0.1709
59.5491,0.1758
59.5496,0.1758
59.5502,0.1709
59.5508,0.1758
59.5513,0.1709
59.5518,0.1758
59.5524,0.1758
59.5529,0.1758
59.5535,0.1758
59.5540,0.1807
59.5546,0.1758
59.5551,0.1758
59.5557,0.1758
59.5562,0.1758
59.5568,0.1709
59.5573,0.1758
59.5579,0.1758
59.5584,0.1709
59.5590,0.1709
59.5595,0.1758
59.5601,0.1758
59.5606,0.1758
59.5612,0.1709
59.5617,0.1758
59.5623,0.1758
59.5628,0.1758
59.5634,0.1758
59.5640,0.1758
59.5645,0.1709
59.5651,0.1709
59.5656,0.1758
59.5662,0.1807
59.5668,0.1758
59.5673,0.1758
59.5679,0.1758
59.5684,0.1758
59.5690,0.1758
59.5695,0.1807
59.5701,0.1758
59.5706,0.1758
59.5712,0.1709
59.5717,0.1758
59.5723,0.1758
59.5728,0.1758
59.5734,0.1758
59.5739,0.1758
59.5745,0.1758
59.5750,0.1758
59.5756,0.1758
59.5761,0.1758
59.5767,0.1758
59.5772,0.1709
59.5778,0.1758
59.5784,0.1758
59.5789,0.1807
59.5795,0.1709
59.5800,0.1758
59.5806,0.1758
59.5811,0.1758
59.5817,0.1758
59.5822,0.1758
59.5828,0.1758
59.5834,0.1758
59.5839,0.1758
59.5845,0.1709
59.5850,0.1758
59.5856,0.1709
59.5861,0.1758
59.5867,0.1758
59.5872,0.1709
59.5878,0.1758
59.5883,0.1758
59.5889,0.1709
59.5894,0.1709
59.5900,0.1758
59.5905,0.1758
59.5911,0.1758
59.5916,0.1758
59.5922,0.1758
59.5927,0.1758
59.5933,0.1709
59.5938,0.1758
59.5944,0.1758
59.5949,0.1709
59.5955,0.1758
59.5961,0.1758
59.5966,0.1758
59.5972,0.1758
59.5977,0.1758
59.5983,0.1758
59.5988,0.1758
59.5994,0.1758
59.5999,0.1758
59.6005,0.1758
59.6010,0.1758
59.6016,0.1709
59.6021,0.1758
59.6027,0.1807
59.6033,0.1709
59.6038,0.1709
59.6044,0.1758
59.6049,0.1758
59.6055,0.1709
59.6060,0.1709
59.6066,0.1709
59.6071,0.1758
59.6077,0.1709
59.6082,0.1758
59.6088,0.1758
59.6093,0.1709
59.6099,0.1807
59.6104,0.1758
59.6110,0.1758
59.6115,0.1758
59.6121,0.1758
59.6126,0.1758
59.6132,0.1758
59.6137,0.1758
59.6143,0.1758
59.6148,0.1758
59.6154,0.1758
59.6159,0.1709
59.6165,0.1709
59.6172,0.1709
59.6177,0.1807
59.6183,0.1758
59.6188,0.1807
59.6194,0.1709
59.6199,0.1758
59.6205,0.1758
59.6210,0.1709
59.6216,0.1758
59.6221,0.1758
59.6227,0.1709
59.6232,0.1758
59.6238,0.1758
59.6243,0.1709
59.6249,0.1758
59.6254,0.1758
59.6260,0.1709
59.6265,0.1758
59.6271,0.1758
59.6276,0.1758
59.6282,0.1758
59.6287,0.1758
59.6293,0.1758
59.6298,0.1709
59.6304,0.1758
59.6309,0.1709
59.6315,0.1758
59.6320,0.1709
59.6326,0.1758
59.6331,0.1758
59.6337,0.1758
59.6342,0.1758
59.6348,0.1758
59.6353,0.1807
59.6359,0.1709
59.6364,0.1758
59.6369,0.1758
59.6375,0.1807
59.6380,0.1758
59.6386,0.1758
59.6391,0.1758
59.6397,0.1709
59.6402,0.1807
59.6408,0.1758
59.6413,0.1758
59.6419,0.1709
59.6424,0.1758
59.6430,0.1709
59.6435,0.1758
59.6441,0.1709
59.6446,0.1709
59.6452,0.1758
59.6457,0.1758
59.6463,0.1709
59.6468,0.1758
59.6474,0.1709
59.6479,0.1709
59.6485,0.1758
59.6490,0.1709
59.6496,0.1758
59.6501,0.1758
59.6507,0.1758
59.6512,0.1758
59.6517,0.1758
59.6523,0.1758
59.6529,0.1709
59.6534,0.1709
59.6540,0.1758
59.6545,0.1758
59.6551,0.1758
59.6556,0.1758
59.6562,0.1758
59.6567,0.1709
59.6573,0.1758
59.6578,0.1709
59.6584,0.1758
59.6589,0.1758
59.6595,0.1758
59.6600,0.1758
59.6606,0.1709
59.6611,0.1709
59.6617,0.1758
59.6622,0.1758
59.6628,0.1709
59.6633,0.1758
59.6639,0.1758
59.6645,0.1709
59.6650,0.1758
59.6656,0.1758
59.6661,0.1758
59.6667,0.1709
59.6672,0.1709
59.6678,0.1758
59.6683,0.1758
59.6689,0.1709
59.6695,0.1758
59.6700,0.1709
59.6706,0.1709
59.6711,0.1709
59.6717,0.1758
59.6722,0.1709
59.6728,0.1758
59.6733,0.1709
59.6739,0.1709
59.6744,0.1709
59.6750,0.1709
59.6755,0.1709
59.6761,0.1709
59.6766,0.1758
59.6772,0.1709
59.6777,0.1709
59.6783,0.1709
59.6788,0.1758
59.6794,0.1709
59.6800,0.1758
59.6805,0.1758
59.6811,0.1709
59.6816,0.1709
59.6822,0.1709
59.6827,0.1758
59.6833,0.1709
59.6838,0.1758
59.6844,0.1709
59.6849,0.1758
59.6855,0.1758
59.6860,0.1709
59.6866,0.1758
59.6871,0.1709
59.6877,0.1709
59.6882,0.1758
59.6888,0.1660
59.6893,0.1709
59.6899,0.1758
59.6905,0.1709
59.6910,0.1709
59.6916,0.1758
59.6921,0.1709
59.6927,0.1758
59.6932,0.1758
59.6938,0.1709
59.6943,0.1758
59.6949,0.1758
59.6954,0.1758
59.6960,0.1758
59.6965,0.1758
59.6971,0.1709
59.6976,0.1709
59.6982,0.1709
59.6987,0.1758
59.6993,0.1709
59.6998,0.1758
59.7004,0.1758
59.7009,0.1758
59.7015,0.1709
59.7021,0.1758
59.7026,0.1709
59.7032,0.1709
59.7037,0.1709
59.7043,0.1709
59.7049,0.1709
59.7054,0.1709
59.7060,0.1758
59.7065,0.1709
59.7071,0.1709
59.7076,0.1758
59.7082,0.1709
59.7087,0.1709
59.7093,0.1709
59.7098,0.1709
59.7104,0.1709
59.7109,0.1758
59.7115,0.1758
59.7120,0.1709
59.7126,0.1758
59.7132,0.1709
59.7137,0.1758
59.7143,0.1709
59.7148,0.1758
59.7154,0.1709
59.7160,0.1758
59.7169,0.1709
59.7175,0.1709
59.7180,0.1709
59.7186,0.1758
59.7191,0.1758
59.7197,0.1709
59.7202,0.1709
59.7208,0.1758
59.7213,0.1709
59.7219,0.1709
59.7224,0.1758
59.7230,0.1758
59.7235,0.1709
59.7241,0.1709
59.7246,0.1709
59.7252,0.1709
59.7257,0.1758
59.7263,0.1709
59.7269,0.1758
59.7274,0.1758
59.7280,0.1758
59.7285,0.1709
59.7291,0.1758
59.7296,0.1709
59.7302,0.1709
59.7307,0.1709
59.7313,0.1709
59.7318,0.1709
59.7324,0.1709
59.7329,0.1709
59.7335,0.1709
59.7340,0.1709
59.7346,0.1709
59.7351,0.1709
59.7357,0.1758
59.7363,0.1758
59.7368,0.1709
59.7374,0.1758
59.7379,0.1758
59.7385,0.1758
59.7390,0.1758
59.7396,0.1758
59.7401,0.1709
59.7407,0.1709
59.7413,0.1758
59.7418,0.1709
59.7424,0.1758
59.7429,0.1709
59.7435,0.1709
59.7440,0.1758
59.7446,0.1709
59.7451,0.1709
59.7457,0.1758
59.7462,0.1709
59.7468,0.1709
59.7473,0.1709
59.7479,0.1709
59.7484,0.1709
59.7490,0.1709
59.7495,0.1758
59.7501,0.1758
59.7506,0.1709
59.7512,0.1709
59.7517,0.1709
59.7523,0.1709
59.7528,0.1709
59.7534,0.1709
59.7540,0.1709
59.7545,0.1709
59.7551,0.1758
59.7556,0.1758
59.7562,0.1709
59.7567,0.1758
59.7573,0.1709
59.7578,0.1758
59.7584,0.1709
59.7589,0.1660
59.7595,0.1709
59.7600,0.1758
59.7606,0.1709
59.7611,0.1709
59.7617,0.1709
59.7622,0.1709
59.7628,0.1758
59.7633,0.1709
59.7639,0.1709
59.7645,0.1709
59.7650,0.1709
59.7656,0.1758
59.7661,0.1709
59.7667,0.1758
59.7672,0.1709
59.7678,0.1758
59.7683,0.1758
59.7689,0.1709
59.7694,0.1709
59.7700,0.1709
59.7705,0.1709
59.7711,0.1709
59.7716,0.1709
59.7722,0.1709
59.7727,0.1660
59.7733,0.1709
59.7738,0.1709
59.7744,0.1709
59.7749,0.1709
59.7755,0.1709
59.7760,0.1709
59.7766,0.1709
59.7771,0.1758
59.7777,0.1709
59.7782,0.1758
59.7788,0.1709
59.7793,0.1758
59.7799,0.1660
59.7804,0.1709
59.7810,0.1709
59.7815,0.1660
59.7821,0.1709
59.7827,0.1709
59.7832,0.1758
59.7838,0.1758
59.7844,0.1758
59.7849,0.1709
59.7855,0.1709
59.7860,0.1709
59.7866,0.1709
59.7871,0.1709
59.7877,0.1709
59.7882,0.1709
59.7888,0.1758
59.7893,0.1758
59.7899,0.1709
59.7904,0.1758
59.7910,0.1709
59.7915,0.1758
59.7921,0.1709
59.7926,0.1709
59.7932,0.1807
59.7937,0.1709
59.7943,0.1709
59.7949,0.1758
59.7954,0.1709
59.7960,0.1709
59.7965,0.1758
59.7971,0.1709
59.7976,0.1758
59.7982,0.1709
59.7987,0.1709
59.7993,0.1709
59.7998,0.1709
59.8004,0.1709
59.8009,0.1709
59.8015,0.1709
59.8020,0.1709
59.8026,0.1758
59.8031,0.1660
59.8037,0.1758
59.8042,0.1709
59.8048,0.1709
59.8053,0.1758
59.8059,0.1709
59.8065,0.1758
59.8070,0.1709
59.8076,0.1758
59.8081,0.1709
59.8087,0.1709
59.8092,0.1709
59.8098,0.1709
59.8103,0.1758
59.8109,0.1758
59.8114,0.1709
59.8120,0.1709
59.8125,0.1758
59.8131,0.1709
59.8136,0.1758
59.8142,0.1709
59.8148,0.1758
59.8153,0.1758
59.8159,0.1709
